Time (s);Pressure (hPa)
10.96400894;967.7685547
10.99733413;967.7766113
11.03065933;967.788208
11.06398452;967.7940674
11.09730972;967.7991333
11.13063491;967.8103638
11.16396011;967.8112183
11.1972853;967.8195801
11.2306105;967.8312378
11.26393569;967.8353271
11.29726089;967.8374634
11.33058608;967.8440552
11.36391128;967.8488159
11.39723648;967.8560791
11.43056167;967.861084
11.46388687;967.8743896
11.49721206;967.8754272
11.53053726;967.8758545
11.56386245;967.8825684
11.59718765;967.8848877
11.63051284;967.8885498
11.66383804;967.8892822
11.69716323;967.8911133
11.73048843;967.8994141
11.76381362;967.9107666
11.79713882;967.9112549
11.83046401;967.9171753
11.86378921;967.9207153
11.8971144;967.9281616
11.9304396;967.9373169
11.9637648;967.9328003
11.99708999;967.9334106
12.03041519;967.9342041
12.06374038;967.9367676
12.09706558;967.9375
12.13039077;967.9368286
12.16371597;967.9360352
12.19704116;967.9428101
12.23036636;967.9489136
12.26369155;967.9564819
12.29701675;967.9646606
12.33034194;967.9706421
12.36366714;967.9820557
12.39699233;967.9874878
12.43031753;967.9752808
12.46364273;967.9814453
12.49696792;967.9821777
12.53029312;967.9880981
12.56361831;967.994751
12.59694351;967.9971313
12.6302687;968.0097656
12.6635939;968.0169678
12.69691909;968.0222168
12.73024429;968.0349121
12.76356948;968.0397949
12.79689468;968.0374146
12.83021987;968.0474243
12.86354507;968.0561523
12.89687026;968.0493774
12.93019546;968.0488281
12.96352065;968.050293
12.99684585;968.0528564
13.03017105;968.0528564
13.06349624;968.0658569
13.09682144;968.0667114
13.13014663;968.0722656
13.16347183;968.0891724
13.19679702;968.0921631
13.23012222;968.0969238
13.26344741;968.1174316
13.29677261;968.125061
13.3300978;968.1124878
13.363423;968.1068115
13.39674819;968.1090088
13.43007339;968.1206055
13.46339858;968.1273804
13.49672378;968.1360474
13.53004898;968.1488037
13.56337417;968.1511841
13.59669937;968.1553345
13.63002456;968.1600952
13.66334976;968.1643066
13.69667495;968.1578979
13.73000015;968.1586914
13.76332534;968.1665649
13.79665054;968.1738281
13.82997573;968.1719971
13.86330093;968.1832886
13.89662612;968.187561
13.92995132;968.1935425
13.96327651;968.2017822
13.99660171;968.2088013
14.0299269;968.2125244
14.0632521;968.2184448
14.0965773;968.223999
14.12990249;968.2321167
14.16322769;968.2398682
14.19655288;968.2384033
14.22987808;968.2432861
14.26320327;968.2415161
14.29652847;968.2438354
14.32985366;968.2540894
14.36317886;968.2598877
14.39650405;968.2763672
14.42982925;968.2836914
14.46315444;968.2880859
14.49647964;968.2856445
14.52980483;968.2908325
14.56313003;968.2879639
14.59645523;968.2913818
14.62978042;968.3037109
14.66310562;968.3106689
14.69643081;968.3134766
14.72975601;968.3141479
14.7630812;968.3187256
14.7964064;968.3182983
14.82973159;968.3307495
14.86305679;968.3339844
14.89638198;968.3285522
14.92970718;968.3381348
14.96303237;968.3439941
14.99635757;968.3421631
15.02968276;968.3532104
15.06300796;968.3543701
15.09633315;968.3596191
15.12965835;968.3605957
15.16298355;968.3531494
15.19630874;968.3574219
15.22963394;968.3540039
15.26295913;968.3653564
15.29628433;968.3717041
15.32960952;968.383606
15.36293472;968.3879395
15.39625991;968.395752
15.42958511;968.3988037
15.4629103;968.4020996
15.4962355;968.4136353
15.52956069;968.4073486
15.56288589;968.4169922
15.59621108;968.425415
15.62953628;968.4338379
15.66286148;968.4337158
15.69618667;968.4510498
15.72951187;968.4542236
15.76283706;968.4514771
15.79616226;968.451416
15.82948745;968.4487305
15.86281265;968.4533081
15.89613784;968.4584961
15.92946304;968.463623
15.96278823;968.4603271
15.99611343;968.4646606
16.02943862;968.4720459
16.06276382;968.4710693
16.09608901;968.473999
16.12941421;968.4869385
16.1627394;968.4888916
16.1960646;968.4946289
16.2293898;968.5039063
16.26271499;968.4996338
16.29604019;968.5098267
16.32936538;968.5184326
16.36269058;968.5227661
16.39601577;968.5269165
16.42934097;968.5269165
16.46266616;968.5220947
16.49599136;968.5236206
16.52931655;968.5248413
16.56264175;968.5189209
16.59596694;968.5187378
16.62929214;968.52948
16.66261733;968.5319824
16.69594253;968.5299683
16.72926773;968.5460205
16.76259292;968.5489502
16.79591812;968.559021
16.82924331;968.5617065
16.86256851;968.5563965
16.8958937;968.5501709
16.9292189;968.5544434
16.96254409;968.5578003
16.99586929;968.5585327
17.02919448;968.5709839
17.06251968;968.5759888
17.09584487;968.5803223
17.12917007;968.5753784
17.16249526;968.5864258
17.19582046;968.588501
17.22914565;968.5869751
17.26247085;968.5849609
17.29579605;968.5848389
17.32912124;968.5949097
17.36244644;968.6037598
17.39577163;968.6065063
17.42909683;968.6046143
17.46242202;968.6119385
17.49574722;968.6065063
17.52907241;968.6099243
17.56239761;968.6054077
17.5957228;968.6021729
17.6290379;968.6048584
17.66236309;968.6077271
17.69568829;968.6022339
17.72901348;968.6029053
17.76233868;968.6071167
17.79566387;968.5996094
17.82898907;968.6066284
17.86231426;968.607605
17.89563946;968.6170654
17.92896466;968.6109009
17.96228985;968.611145
17.99561505;968.6057129
18.02894024;968.6005249
18.06226544;968.6134644
18.09559063;968.6141357
18.12891583;968.6134033
18.16224102;968.6369629
18.19556622;968.633667
18.22889141;968.6271362
18.26221661;968.616333
18.2955418;968.6132813
18.328867;968.614624
18.36219219;968.6200562
18.39551739;968.6247559
18.42884258;968.6173096
18.46216778;968.6187744
18.49549298;968.6164551
18.52881817;968.6268311
18.56214337;968.6326294
18.59546856;968.6384888
18.62879376;968.6394043
18.66211895;968.6445313
18.69544415;968.6525879
18.72876934;968.6352539
18.76209454;968.637085
18.79541973;968.6305542
18.82874493;968.6243286
18.86207012;968.6320801
18.89539532;968.6221924
18.92872051;968.6281128
18.96204571;968.611084
18.99537091;968.6176758
19.0286961;968.6204834
19.0620213;968.6241455
19.09534649;968.6201782
19.12867169;968.6255493
19.16199688;968.6258545
19.19532208;968.6218262
19.22864727;968.6331787
19.26197247;968.6466675
19.29529766;968.65979
19.32862286;968.6483765
19.36194805;968.6569214
19.39527325;968.6560059
19.42859844;968.6520386
19.46192364;968.651123
19.49524883;968.6461792
19.52857403;968.6432495
19.56189923;968.6575928
19.59522442;968.6490479
19.62854962;968.6412354
19.66187481;968.6432495
19.69520001;968.647644
19.7285252;968.642334
19.7618504;968.6490479
19.79517559;968.6469116
19.82850079;968.6421509
19.86182598;968.6376953
19.89515118;968.6384888
19.92847637;968.6474609
19.96180157;968.6524048
19.99512676;968.6517944
20.02845196;968.6610107
20.06177716;968.6538696
20.09510235;968.651062
20.12842755;968.6427002
20.16175274;968.644104
20.19507794;968.6401367
20.22840313;968.6427612
20.26172833;968.6477661
20.29505352;968.6433716
20.32837872;968.6390381
20.36170391;968.6365356
20.39502911;968.6375732
20.4283543;968.6417847
20.4616795;968.6427002
20.49500469;968.6486206
20.52832989;968.6469727
20.56165508;968.6479492
20.59498028;968.635498
20.62830548;968.62854
20.66163067;968.6358643
20.69495587;968.6384888
20.72828106;968.6276855
20.76160626;968.6365356
20.79493145;968.6403809
20.82825665;968.6376953
20.86158184;968.6363525
20.89490704;968.6361694
20.92823223;968.6465454
20.96155743;968.6452637
20.99488262;968.6503906
21.02820782;968.6525879
21.06153301;968.6472168
21.09485821;968.6491699
21.12818341;968.6418457
21.1615086;968.6395264
