"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.649447512E1,-1.265754104E-1,2.068996239E1,-3.326912308E1,3.917812036E1
1.650448412E1,3.058853149E-1,2.070559502E1,-3.325823212E1,3.917812188E1
1.651448312E1,7.395019531E-1,2.071228790E1,-3.324724960E1,3.917812323E1
1.652449112E1,1.208917022E0,2.072026825E1,-3.322851562E1,3.917812205E1
1.653451012E1,1.641873360E0,2.070909691E1,-3.321690369E1,3.917812060E1
1.654451912E1,2.074323177E0,2.068883514E1,-3.320533371E1,3.917811766E1
1.655452712E1,2.506635189E0,2.065935326E1,-3.319387054E1,3.917812066E1
1.656453712E1,2.936748266E0,2.062141418E1,-3.318219376E1,3.917812139E1
1.657452212E1,3.366693974E0,2.057480812E1,-3.317028809E1,3.917812361E1
1.658453012E1,3.815650225E0,2.052515030E1,-3.315243912E1,3.917812146E1
1.659456412E1,4.242948532E0,2.045928764E1,-3.314121628E1,3.917812246E1
1.660457312E1,4.668753624E0,2.038434792E1,-3.313014221E1,3.917812174E1
1.661458112E1,5.091681480E0,2.029998779E1,-3.311963654E1,3.917811952E1
1.662459112E1,5.513819218E0,2.020824051E1,-3.310815430E1,3.917811976E1
1.663459912E1,5.977780342E0,2.011725235E1,-3.308303833E1,3.917812049E1
1.664460712E1,5.977780342E0,2.011725235E1,-3.308303833E1,3.917812049E1
1.665461712E1,6.810728073E0,1.988766861E1,-3.306085205E1,3.917812295E1
1.666462712E1,7.223957539E0,1.976032639E1,-3.304949570E1,3.917812179E1
1.667463512E1,7.649931431E0,1.962921524E1,-3.303176880E1,3.917812262E1
1.668464412E1,8.057790756E0,1.948489380E1,-3.302024078E1,3.917812374E1
1.669465112E1,8.530296326E0,1.935091591E1,-3.298031616E1,3.917812088E1
1.670465912E1,8.530296326E0,1.935091591E1,-3.298031616E1,3.917812088E1
1.671467012E1,9.348255157E0,1.902412415E1,-3.294871902E1,3.917812220E1
1.672467912E1,9.766528130E0,1.885278511E1,-3.292586517E1,3.917812113E1
1.673468712E1,1.017717457E1,1.867064857E1,-3.290527725E1,3.917812236E1
1.674469612E1,1.056348419E1,1.847571564E1,-3.289355850E1,3.917812473E1
1.675470512E1,1.100104618E1,1.828638458E1,-3.285590363E1,3.917812248E1
1.676471312E1,1.100104618E1,1.828638458E1,-3.285590363E1,3.917812248E1
1.677472312E1,1.178074074E1,1.786292648E1,-3.281851578E1,3.917811854E1
1.678470812E1,1.217517662E1,1.764274025E1,-3.279365921E1,3.917812264E1
1.679471612E1,1.257001114E1,1.741563797E1,-3.276607132E1,3.917811960E1
1.680475012E1,1.295055389E1,1.717800331E1,-3.274331284E1,3.917812118E1
1.681475312E1,1.333048439E1,1.693574715E1,-3.271702576E1,3.917812042E1
1.682476112E1,1.333048439E1,1.693574715E1,-3.271702576E1,3.917812042E1
1.683477612E1,1.404612255E1,1.642005539E1,-3.268047333E1,3.917812036E1
1.684477512E1,1.441456413E1,1.615473366E1,-3.265226364E1,3.917812399E1
1.685478312E1,1.476839733E1,1.588182259E1,-3.262801743E1,3.917812361E1
1.686480312E1,1.512254620E1,1.560213280E1,-3.260072327E1,3.917812028E1
1.687478512E1,1.546396255E1,1.531312180E1,-3.257759094E1,3.917812232E1
1.688479312E1,1.546396255E1,1.531312180E1,-3.257759094E1,3.917812232E1
1.689483112E1,1.611171722E1,1.470797253E1,-3.254248428E1,3.917812108E1
1.690483412E1,1.643548393E1,1.439708900E1,-3.251958847E1,3.917811810E1
1.691484212E1,1.675161743E1,1.407913589E1,-3.249748230E1,3.917812030E1
1.692485712E1,1.706258202E1,1.375491428E1,-3.247454071E1,3.917812102E1
1.693486212E1,1.736644745E1,1.342317772E1,-3.245227432E1,3.917812280E1
1.694487012E1,1.736644745E1,1.342317772E1,-3.245227432E1,3.917812280E1
1.695488312E1,1.793644142E1,1.273746872E1,-3.241860580E1,3.917811944E1
1.696488312E1,1.822370911E1,1.238962460E1,-3.239319229E1,3.917812244E1
1.697489112E1,1.849944305E1,1.203456688E1,-3.237074280E1,3.917812122E1
1.698491012E1,1.877139473E1,1.167420101E1,-3.234614182E1,3.917812042E1
1.699489012E1,1.903163338E1,1.130866814E1,-3.232392502E1,3.917812110E1
1.700489812E1,1.903163338E1,1.130866814E1,-3.232392502E1,3.917812110E1
1.701493712E1,1.951247025E1,1.055605316E1,-3.229177094E1,3.917812175E1
1.702491912E1,1.974709129E1,1.017396927E1,-3.227178574E1,3.917812425E1
1.703492712E1,1.998363686E1,9.790529251E0,-3.224476624E1,3.917812087E1
1.704496312E1,2.020270348E1,9.399440765E0,-3.222462082E1,3.917811763E1
1.705494812E1,2.042093849E1,9.006361961E0,-3.219931412E1,3.917812035E1
1.706495612E1,2.042093849E1,9.006361961E0,-3.219931412E1,3.917812035E1
1.707499112E1,2.080615997E1,8.201260567E0,-3.216781616E1,3.917812354E1
1.708497812E1,2.099646568E1,7.796823978E0,-3.214472198E1,3.917812128E1
1.709498612E1,2.118795776E1,7.391228676E0,-3.211487961E1,3.917812282E1
1.710501612E1,2.118795776E1,7.391228676E0,-3.211487961E1,3.917812282E1
1.711500812E1,2.150570679E1,6.558543682E0,-3.208450317E1,3.917812226E1
1.712501612E1,2.167285347E1,6.144536972E0,-3.205397797E1,3.917812420E1
1.713504312E1,2.167285347E1,6.144536972E0,-3.205397797E1,3.917812420E1
1.714503712E1,2.194016075E1,5.292106628E0,-3.202418137E1,3.917812194E1
1.715504512E1,2.207153893E1,4.865434647E0,-3.200156021E1,3.917812069E1
1.716507012E1,2.207153893E1,4.865434647E0,-3.200156021E1,3.917812069E1
1.717506512E1,2.228530121E1,3.995630026E0,-3.197382545E1,3.917812174E1
1.718507312E1,2.238976288E1,3.562668562E0,-3.195201302E1,3.917812176E1
1.719509612E1,2.238976288E1,3.562668562E0,-3.195201302E1,3.917812176E1
1.720509512E1,2.255231094E1,2.681811571E0,-3.192375565E1,3.917811911E1
1.721510312E1,2.263604927E1,2.245769978E0,-3.189813614E1,3.917812270E1
1.722512312E1,2.263604927E1,2.245769978E0,-3.189813614E1,3.917812270E1
1.723507362E1,2.275201797E1,1.362214565E0,-3.186558151E1,3.917812190E1
1.724508162E1,2.280737877E1,9.224048257E-1,-3.184176254E1,3.917812143E1
1.725509862E1,2.280737877E1,9.224048257E-1,-3.184176254E1,3.917812143E1
1.726510162E1,2.286454773E1,3.690779209E-2,-3.181408691E1,3.917811929E1
1.727510962E1,2.288805008E1,-4.036964774E-1,-3.179464340E1,3.917812089E1
1.728512462E1,2.288805008E1,-4.036964774E-1,-3.179464340E1,3.917812089E1
1.729513262E1,2.288597870E1,-1.286618233E0,-3.177265930E1,3.917812255E1
1.730514062E1,2.288174057E1,-1.724136591E0,-3.175497627E1,3.917812166E1
1.731515162E1,2.288174057E1,-1.724136591E0,-3.175497627E1,3.917812166E1
1.732516162E1,2.282489204E1,-2.603363276E0,-3.173597527E1,3.917812302E1
1.733516962E1,2.279580879E1,-3.036851883E0,-3.171835518E1,3.917812429E1
1.734517862E1,2.273566055E1,-3.477573633E0,-3.171626282E1,3.917812025E1
1.735515962E1,2.270989609E1,-3.898973227E0,-3.168570518E1,3.917812254E1
1.736516762E1,2.270989609E1,-3.898973227E0,-3.168570518E1,3.917812254E1
1.737520462E1,2.256528091E1,-4.767933846E0,-3.167017937E1,3.917812345E1
1.738518662E1,2.248986053E1,-5.196732521E0,-3.165636444E1,3.917812228E1
1.739519462E1,2.248986053E1,-5.196732521E0,-3.165636444E1,3.917812228E1
1.740523162E1,2.229110336E1,-6.060179710E0,-3.164342117E1,3.917812107E1
1.741521862E1,2.218739319E1,-6.487175465E0,-3.163164902E1,3.917811993E1
1.742522662E1,2.218739319E1,-6.487175465E0,-3.163164902E1,3.917811993E1
1.743525862E1,2.194050789E1,-7.341566086E0,-3.161709404E1,3.917812035E1
1.744525462E1,2.181391907E1,-7.762833595E0,-3.160405731E1,3.917812003E1
1.745526262E1,2.181391907E1,-7.762833595E0,-3.160405731E1,3.917812003E1
1.746528462E1,2.152376366E1,-8.603310585E0,-3.158537102E1,3.917811911E1
1.747527262E1,2.137382507E1,-9.016716003E0,-3.157188225E1,3.917812291E1
1.748528062E1,2.137382507E1,-9.016716003E0,-3.157188225E1,3.917812291E1
1.749531162E1,2.106049728E1,-9.831004143E0,-3.153936958E1,3.917811917E1
1.750531762E1,2.091497231E1,-1.022648239E1,-3.151044655E1,3.917812209E1
1.751532562E1,2.091497231E1,-1.022648239E1,-3.151044655E1,3.917812209E1
1.752533862E1,2.056432152E1,-1.099704838E1,-3.148171997E1,3.917811998E1
1.753533462E1,2.056432152E1,-1.099704838E1,-3.148171997E1,3.917811998E1
1.754534262E1,2.015795708E1,-1.177762985E1,-3.146218872E1,3.917812039E1
1.755535462E1,1.993725014E1,-1.216202927E1,-3.145657730E1,3.917812086E1
1.756536262E1,1.993725014E1,-1.216202927E1,-3.145657730E1,3.917812086E1
1.757537062E1,1.948716164E1,-1.290793324E1,-3.144139290E1,3.917812395E1
1.758539162E1,1.924700165E1,-1.327643013E1,-3.143588066E1,3.917812224E1
1.759537662E1,1.924700165E1,-1.327643013E1,-3.143588066E1,3.917812224E1
1.760538462E1,1.875415802E1,-1.399185181E1,-3.142347336E1,3.917811938E1
1.761541862E1,1.849420738E1,-1.434515190E1,-3.141824532E1,3.917812181E1
1.762540262E1,1.849420738E1,-1.434515190E1,-3.141824532E1,3.917812181E1
1.763541063E1,1.849420738E1,-1.434515190E1,-3.141824532E1,3.917812181E1
1.764544462E1,1.768191719E1,-1.536940670E1,-3.140153694E1,3.917812374E1
1.765545462E1,1.768191719E1,-1.536940670E1,-3.140153694E1,3.917812374E1
1.766546262E1,1.768191719E1,-1.536940670E1,-3.140153694E1,3.917812374E1
1.767547162E1,1.681483269E1,-1.634458923E1,-3.138536072E1,3.917811970E1
1.768545662E1,1.681483269E1,-1.634458923E1,-3.138536072E1,3.917811970E1
1.769546462E1,1.681483269E1,-1.634458923E1,-3.138536072E1,3.917811970E1
1.770549763E1,1.589019203E1,-1.726304626E1,-3.137537766E1,3.917812262E1
1.771548362E1,1.589019203E1,-1.726304626E1,-3.137537766E1,3.917812262E1
1.772549162E1,1.589019203E1,-1.726304626E1,-3.137537766E1,3.917812262E1
1.773552562E1,1.490066719E1,-1.812489510E1,-3.137488747E1,3.917812232E1
1.774550962E1,1.490066719E1,-1.812489510E1,-3.137488747E1,3.917812232E1
1.775551762E1,1.490066719E1,-1.812489510E1,-3.137488747E1,3.917812232E1
1.776555062E1,1.385883045E1,-1.892281723E1,-3.138128662E1,3.917812328E1
1.777553962E1,1.385883045E1,-1.892281723E1,-3.138128662E1,3.917812328E1
1.778554762E1,1.385883045E1,-1.892281723E1,-3.138128662E1,3.917812328E1
1.779557862E1,1.276127243E1,-1.965303230E1,-3.139798355E1,3.917812047E1
1.780556762E1,1.276127243E1,-1.965303230E1,-3.139798355E1,3.917812047E1
1.781557562E1,1.276127243E1,-1.965303230E1,-3.139798355E1,3.917812047E1
1.782560462E1,1.162739658E1,-2.030723190E1,-3.142205048E1,3.917812240E1
1.783559862E1,1.162739658E1,-2.030723190E1,-3.142205048E1,3.917812240E1
1.784560663E1,1.087277412E1,-2.069680595E1,-3.143803787E1,3.917812169E1
1.785563162E1,1.048417950E1,-2.088458824E1,-3.144584465E1,3.917812134E1
1.786561662E1,1.048417950E1,-2.088458824E1,-3.144584465E1,3.917812134E1
1.787562462E1,1.048417950E1,-2.088458824E1,-3.144584465E1,3.917812134E1
1.788564662E1,9.294649124E0,-2.140396500E1,-3.147070122E1,3.917812215E1
1.789564362E1,9.294649124E0,-2.140396500E1,-3.147070122E1,3.917812215E1
1.790565162E1,9.294649124E0,-2.140396500E1,-3.147070122E1,3.917812215E1
1.791568362E1,8.101974487E0,-2.184124374E1,-3.149989510E1,3.917812285E1
1.792566962E1,8.101974487E0,-2.184124374E1,-3.149989510E1,3.917812285E1
1.793567762E1,8.101974487E0,-2.184124374E1,-3.149989510E1,3.917812285E1
1.794571162E1,6.860825539E0,-2.221228790E1,-3.153519821E1,3.917812383E1
1.795571962E1,6.860825539E0,-2.221228790E1,-3.153519821E1,3.917812383E1
1.796572762E1,6.860825539E0,-2.221228790E1,-3.153519821E1,3.917812383E1
1.797573862E1,5.589447021E0,-2.250717354E1,-3.157705688E1,3.917812272E1
1.798574762E1,5.589447021E0,-2.250717354E1,-3.157705688E1,3.917812272E1
1.799575562E1,5.589447021E0,-2.250717354E1,-3.157705688E1,3.917812272E1
1.800576462E1,4.316061020E0,-2.271975899E1,-3.162450409E1,3.917812004E1
1.801575062E1,4.316061020E0,-2.271975899E1,-3.162450409E1,3.917812004E1
1.802575862E1,4.316061020E0,-2.271975899E1,-3.162450409E1,3.917812004E1
1.803576162E1,3.055873394E0,-2.284412766E1,-3.168173981E1,3.917812103E1
1.804577062E1,3.055873394E0,-2.284412766E1,-3.168173981E1,3.917812103E1
1.805577862E1,2.199478149E0,-2.289315033E1,-3.171736336E1,3.917812112E1
1.806581862E1,1.774331808E0,-2.290310860E1,-3.173680115E1,3.917812124E1
1.807581262E1,1.774331808E0,-2.290310860E1,-3.173680115E1,3.917812124E1
1.808582062E1,9.197129011E-1,-2.290136337E1,-3.177431107E1,3.917812093E1
1.809584462E1,4.757320881E-1,-2.289796257E1,-3.178650856E1,3.917812065E1
1.810583662E1,4.757320881E-1,-2.289796257E1,-3.178650856E1,3.917812065E1
1.811584462E1,4.757320881E-1,-2.289796257E1,-3.178650856E1,3.917812065E1
1.812587062E1,-7.889331579E-1,-2.279900742E1,-3.185134125E1,3.917812009E1
1.813587962E1,-7.889331579E-1,-2.279900742E1,-3.185134125E1,3.917812009E1
1.814588762E1,-1.627485752E0,-2.269392776E1,-3.189454651E1,3.917812099E1
1.815589762E1,-2.061410427E0,-2.264095116E1,-3.190710068E1,3.917812088E1
1.816590662E1,-2.061410427E0,-2.264095116E1,-3.190710068E1,3.917812088E1
1.817591462E1,-2.884928703E0,-2.248665619E1,-3.195234871E1,3.917812027E1
1.818591962E1,-3.311788082E0,-2.241036797E1,-3.196455574E1,3.917812344E1
1.819593362E1,-3.311788082E0,-2.241036797E1,-3.196455574E1,3.917812344E1
1.820594162E1,-4.111868382E0,-2.220813942E1,-3.201275253E1,3.917812199E1
1.821595062E1,-4.530647755E0,-2.211004257E1,-3.202412033E1,3.917811933E1
1.822595962E1,-4.530647755E0,-2.211004257E1,-3.202412033E1,3.917811933E1
1.823596762E1,-5.319835663E0,-2.186793327E1,-3.206895447E1,3.917811886E1
1.824597762E1,-5.731265068E0,-2.174776840E1,-3.207978058E1,3.917812083E1
1.825598662E1,-5.731265068E0,-2.174776840E1,-3.207978058E1,3.917812083E1
1.826599462E1,-6.504693031E0,-2.146230316E1,-3.212450409E1,3.917812210E1
1.827600362E1,-6.906579018E0,-2.131923103E1,-3.213587952E1,3.917812142E1
1.828601362E1,-6.906579018E0,-2.131923103E1,-3.213587952E1,3.917812142E1
1.829602162E1,-7.659053326E0,-2.098850632E1,-3.218301392E1,3.917811736E1
1.830603062E1,-8.050392151E0,-2.082348251E1,-3.219470215E1,3.917811997E1
1.831603962E1,-8.050392151E0,-2.082348251E1,-3.219470215E1,3.917811997E1
1.832604762E1,-8.781940460E0,-2.044956589E1,-3.224310684E1,3.917812096E1
1.833605762E1,-9.161794662E0,-2.026287651E1,-3.225527191E1,3.917812160E1
1.834606662E1,-9.161794662E0,-2.026287651E1,-3.225527191E1,3.917812160E1
1.835607462E1,-9.872106552E0,-1.984869576E1,-3.230319214E1,3.917812442E1
1.836608362E1,-1.024021149E1,-1.964262581E1,-3.231455612E1,3.917812167E1
1.837609362E1,-1.024021149E1,-1.964262581E1,-3.231455612E1,3.917812167E1
1.838610162E1,-1.091685009E1,-1.918477821E1,-3.236806870E1,3.917812147E1
1.839611162E1,-1.127031326E1,-1.895909500E1,-3.237989807E1,3.917811945E1
1.840611962E1,-1.127031326E1,-1.895909500E1,-3.237989807E1,3.917811945E1
1.841612762E1,-1.191699600E1,-1.846314621E1,-3.243489838E1,3.917812137E1
1.842613762E1,-1.225519943E1,-1.821886826E1,-3.244700623E1,3.917812255E1
1.843614662E1,-1.256711388E1,-1.795648575E1,-3.247394943E1,3.917812047E1
1.844615462E1,-1.256711388E1,-1.795648575E1,-3.247394943E1,3.917812047E1
1.845614062E1,-1.319637680E1,-1.742965889E1,-3.251134872E1,3.917812101E1
1.846617362E1,-1.349487400E1,-1.715297890E1,-3.253596115E1,3.917811988E1
1.847618162E1,-1.378377056E1,-1.686943054E1,-3.256309509E1,3.917812119E1
1.848619062E1,-1.408995533E1,-1.659469986E1,-3.257321548E1,3.917812236E1
1.849620062E1,-1.408995533E1,-1.659469986E1,-3.257321548E1,3.917812236E1
1.850620862E1,-1.464112377E1,-1.600530243E1,-3.262503433E1,3.917811987E1
1.851621162E1,-1.492978573E1,-1.571559715E1,-3.263505173E1,3.917812013E1
1.852622762E1,-1.518914318E1,-1.540801239E1,-3.266203308E1,3.917812299E1
1.853623562E1,-1.518914318E1,-1.540801239E1,-3.266203308E1,3.917812299E1
1.854622962E1,-1.571346283E1,-1.479224396E1,-3.269865417E1,3.917812375E1
1.855625362E1,-1.595271969E1,-1.447064304E1,-3.272669220E1,3.917812091E1
1.856626162E1,-1.618682289E1,-1.414549160E1,-3.275388336E1,3.917811944E1
1.857627062E1,-1.643907356E1,-1.382918358E1,-3.276332855E1,3.917812088E1
1.858627962E1,-1.666024590E1,-1.349551296E1,-3.279074097E1,3.917812344E1
1.859628762E1,-1.666024590E1,-1.349551296E1,-3.279074097E1,3.917812344E1
1.860628863E1,-1.711403656E1,-1.283189106E1,-3.282342911E1,3.917812111E1
1.861630662E1,-1.731827354E1,-1.248775291E1,-3.284902954E1,3.917812289E1
1.862631462E1,-1.752092743E1,-1.214255333E1,-3.287096786E1,3.917811925E1
1.863631662E1,-1.773617744E1,-1.180317020E1,-3.287915039E1,3.917812333E1
1.864633362E1,-1.791908455E1,-1.144733715E1,-3.290577698E1,3.917812243E1
1.865634162E1,-1.791908455E1,-1.144733715E1,-3.290577698E1,3.917812243E1
1.866634662E1,-1.829322433E1,-1.073878479E1,-3.293875504E1,3.917812066E1
1.867635962E1,-1.844918823E1,-1.036959076E1,-3.297005081E1,3.917812157E1
1.868636762E1,-1.861110497E1,-1.000336647E1,-3.299219131E1,3.917812217E1
1.869637162E1,-1.878625298E1,-9.643224716E0,-3.300015640E1,3.917812408E1
1.870638762E1,-1.893162537E1,-9.268812180E0,-3.302435303E1,3.917812159E1
1.871639562E1,-1.893162537E1,-9.268812180E0,-3.302435303E1,3.917812159E1
1.872637562E1,-1.922434616E1,-8.524707794E0,-3.305569839E1,3.917812304E1
1.873638562E1,-1.934717369E1,-8.142518997E0,-3.308037949E1,3.917812211E1
1.874639362E1,-1.946793556E1,-7.760519028E0,-3.310134506E1,3.917812164E1
1.875640462E1,-1.960164261E1,-7.387442589E0,-3.310779953E1,3.917812005E1
1.876643962E1,-1.960164261E1,-7.387442589E0,-3.310779953E1,3.917812005E1
1.877644762E1,-1.980307961E1,-6.612138271E0,-3.315181732E1,3.917812305E1
1.878645062E1,-1.991455078E1,-6.234229088E0,-3.315826035E1,3.917812112E1
1.879646762E1,-1.991455078E1,-6.234229088E0,-3.315826035E1,3.917812112E1
1.880647562E1,-2.006991577E1,-5.444434166E0,-3.320363998E1,3.917812005E1
1.881646262E1,-2.016720772E1,-5.033384323E0,-3.320954514E1,3.917812034E1
1.882648262E1,-2.016720772E1,-5.033384323E0,-3.320954514E1,3.917812034E1
1.883649062E1,-2.016720772E1,-5.033384323E0,-3.320954514E1,3.917812034E1
1.884649262E1,-2.044263077E1,-3.601761341E0,-3.322726440E1,3.917811809E1
1.885651962E1,-2.050983429E1,-3.141217709E0,-3.323258591E1,3.917812294E1
1.886652762E1,-2.050983429E1,-3.141217709E0,-3.323258591E1,3.917812294E1
1.887651862E1,-2.060296631E1,-2.332879543E0,-3.324155045E1,3.917812175E1
1.888654662E1,-2.063784981E1,-1.936442614E0,-3.324536896E1,3.917812160E1
1.889655462E1,-2.063784981E1,-1.936442614E0,-3.324536896E1,3.917812160E1
1.890654062E1,-2.068455124E1,-1.142702341E0,-3.325310135E1,3.917812116E1
1.891657262E1,-2.069681358E1,-7.444791794E-1,-3.325677109E1,3.917812100E1
1.892658062E1,-2.069681358E1,-7.444791794E-1,-3.325677109E1,3.917812100E1
1.893657962E1,-2.069814301E1,5.946600437E-2,-3.326422119E1,3.917811981E1
1.894659963E1,-2.068819237E1,4.650202990E-1,-3.326721573E1,3.917812131E1
1.895660762E1,-2.068819237E1,4.650202990E-1,-3.326721573E1,3.917812131E1
1.896660562E1,-2.064564896E1,1.275163889E0,-3.327245712E1,3.917812230E1
1.897662662E1,-2.061506844E1,1.664067745E0,-3.327424240E1,3.917812368E1
1.898663462E1,-2.061506844E1,1.664067745E0,-3.327424240E1,3.917812368E1
1.899663562E1,-2.053575325E1,2.420296907E0,-3.327687073E1,3.917812048E1
1.900665362E1,-2.048636436E1,2.795438290E0,-3.327791595E1,3.917812260E1
1.901666162E1,-2.048636436E1,2.795438290E0,-3.327791595E1,3.917812260E1
1.902665262E1,-2.036956787E1,3.532513142E0,-3.327953339E1,3.917812255E1
1.903667962E1,-2.030392265E1,3.887295246E0,-3.328009796E1,3.917812221E1
1.904668762E1,-2.030392265E1,3.887295246E0,-3.328009796E1,3.917812221E1
1.905668562E1,-2.016650581E1,4.542111397E0,-3.328072357E1,3.917812265E1
1.906670662E1,-2.009287834E1,4.852265835E0,-3.328148270E1,3.917812316E1
1.907671462E1,-2.009287834E1,4.852265835E0,-3.328148270E1,3.917812316E1
1.908671262E1,-1.993809700E1,5.446747780E0,-3.328258514E1,3.917812205E1
1.909673262E1,-1.985894775E1,5.723826408E0,-3.328340912E1,3.917812294E1
1.910674062E1,-1.985894775E1,5.723826408E0,-3.328340912E1,3.917812294E1
1.911673962E1,-1.968723679E1,6.279432774E0,-3.328522873E1,3.917811915E1
1.912675862E1,-1.959378433E1,6.564338684E0,-3.328540802E1,3.917812290E1
1.913676662E1,-1.959378433E1,6.564338684E0,-3.328540802E1,3.917812290E1
1.914677062E1,-1.938256264E1,7.164678097E0,-3.328526688E1,3.917812320E1
1.915678662E1,-1.925935173E1,7.491005898E0,-3.328494263E1,3.917812150E1
1.916679462E1,-1.925935173E1,7.491005898E0,-3.328494263E1,3.917812150E1
1.917678562E1,-1.897758293E1,8.172032356E0,-3.328655243E1,3.917812322E1
1.918681262E1,-1.882478142E1,8.516317368E0,-3.328701019E1,3.917812023E1
1.919682062E1,-1.882478142E1,8.516317368E0,-3.328701019E1,3.917812023E1
1.920680863E1,-1.849535751E1,9.212004662E0,-3.328642273E1,3.917812167E1
1.921684062E1,-1.831916809E1,9.559473991E0,-3.328587723E1,3.917811998E1
1.922684862E1,-1.831916809E1,9.559473991E0,-3.328587723E1,3.917811998E1
1.923684162E1,-1.795052147E1,1.024376774E1,-3.328316498E1,3.917811978E1
1.924686662E1,-1.775531960E1,1.058716297E1,-3.328041077E1,3.917812061E1
1.925687462E1,-1.775531960E1,1.058716297E1,-3.328041077E1,3.917812061E1
1.926686862E1,-1.734089088E1,1.129497051E1,-3.326623917E1,3.917812558E1
1.927689362E1,-1.711265945E1,1.166049767E1,-3.325830841E1,3.917812397E1
1.928690162E1,-1.711265945E1,1.166049767E1,-3.325830841E1,3.917812397E1
1.929688962E1,-1.664180756E1,1.236397362E1,-3.324315643E1,3.917811956E1
1.930691962E1,-1.639674759E1,1.271090126E1,-3.323408890E1,3.917811899E1
1.931692762E1,-1.639674759E1,1.271090126E1,-3.323408890E1,3.917811899E1
1.932692962E1,-1.580891037E1,1.345693302E1,-3.322520828E1,3.917812092E1
1.933694662E1,-1.555488205E1,1.376939774E1,-3.321707916E1,3.917811912E1
1.934695462E1,-1.555488205E1,1.376939774E1,-3.321707916E1,3.917811912E1
1.935695862E1,-1.504810047E1,1.436544418E1,-3.319810104E1,3.917812179E1
1.936697362E1,-1.480158901E1,1.464848995E1,-3.318523788E1,3.917812283E1
1.937698162E1,-1.480158901E1,1.464848995E1,-3.318523788E1,3.917812283E1
1.938698862E1,-1.432368469E1,1.519364929E1,-3.314981461E1,3.917812056E1
1.939699862E1,-1.408896160E1,1.545613861E1,-3.312905502E1,3.917812332E1
1.940700662E1,-1.408896160E1,1.545613861E1,-3.312905502E1,3.917812332E1
1.941698762E1,-1.363190269E1,1.595496845E1,-3.308376312E1,3.917812108E1
1.942702662E1,-1.339755630E1,1.619236755E1,-3.306414795E1,3.917812095E1
1.943703462E1,-1.339755630E1,1.619236755E1,-3.306414795E1,3.917812095E1
1.944701662E1,-1.288670826E1,1.664364243E1,-3.304311371E1,3.917812459E1
1.945705362E1,-1.257955360E1,1.686627960E1,-3.304858017E1,3.917812154E1
1.946706162E1,-1.257955360E1,1.686627960E1,-3.304858017E1,3.917812154E1
1.947704662E1,-1.201937199E1,1.727624321E1,-3.304529190E1,3.917812144E1
1.948707962E1,-1.174602985E1,1.746643257E1,-3.304360199E1,3.917812038E1
1.949708762E1,-1.174602985E1,1.746643257E1,-3.304360199E1,3.917812038E1
1.950707562E1,-1.120160294E1,1.783176422E1,-3.303751373E1,3.917811937E1
1.951710662E1,-1.086913967E1,1.801173592E1,-3.305093765E1,3.917812282E1
1.952711462E1,-1.086913967E1,1.801173592E1,-3.305093765E1,3.917812282E1
1.953710562E1,-1.027894402E1,1.837047386E1,-3.304230881E1,3.917812108E1
1.954713262E1,-9.986372948E0,1.854430199E1,-3.303493118E1,3.917812475E1
1.955714062E1,-9.986372948E0,1.854430199E1,-3.303493118E1,3.917812475E1
1.956713462E1,-9.408456802E0,1.887377167E1,-3.301797485E1,3.917811864E1
1.957716062E1,-9.117963791E0,1.903050995E1,-3.300951004E1,3.917812305E1
1.958716862E1,-9.117963791E0,1.903050995E1,-3.300951004E1,3.917812305E1
1.959716362E1,-8.513607025E0,1.933828735E1,-3.299203491E1,3.917812183E1
1.960718562E1,-8.191097260E0,1.948873711E1,-3.298514938E1,3.917811925E1
1.961719362E1,-8.191097260E0,1.948873711E1,-3.298514938E1,3.917811925E1
1.962718962E1,-7.533301830E0,1.976991653E1,-3.297460938E1,3.917812017E1
1.963721262E1,-7.152626038E0,1.991885185E1,-3.296974945E1,3.917812013E1
1.964722062E1,-6.817739964E0,2.004338074E1,-3.296522903E1,3.917811908E1
1.965722262E1,-6.490098000E0,2.016147804E1,-3.295934677E1,3.917812028E1
1.966724062E1,-6.157407761E0,2.027379036E1,-3.295428467E1,3.917812047E1
1.967724862E1,-5.828834057E0,2.037978363E1,-3.294865799E1,3.917811826E1
1.968724962E1,-5.509826183E0,2.047666168E1,-3.294348526E1,3.917811991E1
1.969726262E1,-5.184000492E0,2.056708145E1,-3.294004440E1,3.917812177E1
1.970727062E1,-4.858515739E0,2.065245628E1,-3.293624496E1,3.917812346E1
1.971727962E1,-4.517072678E0,2.073441505E1,-3.293334579E1,3.917812117E1
1.972729262E1,-4.161064148E0,2.081275749E1,-3.293083572E1,3.917812235E1
1.973730062E1,-3.793464661E0,2.088705063E1,-3.292819214E1,3.917812011E1
1.974730962E1,-3.408771038E0,2.095533752E1,-3.292687607E1,3.917811964E1
1.975731962E1,-3.004752636E0,2.101750565E1,-3.292660141E1,3.917812097E1
1.976732762E1,-2.586907387E0,2.107400894E1,-3.292596436E1,3.917811980E1
1.977730862E1,-2.165207148E0,2.112413025E1,-3.292427826E1,3.917812017E1
1.978734562E1,-1.734783053E0,2.116989136E1,-3.292037582E1,3.917811783E1
1.979735362E1,-1.323285818E0,2.120900154E1,-3.291431808E1,3.917812102E1
